External code,Vendor,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A2N8V0,F,6,0.9952292442321777,0.9726766347885132,0.9094387888908386,0.966548502445221,0.9972172975540161,0.9564188718795776,0.9194797873497009,0.967968225479126,0.9905038475990295,0.9468067288398743,0.8339181542396545,0.9352625012397766,0.9944500923156738,0.9164776802062988,0.8509602546691895,0.9379248023033142
A3B7E5,B,2,0.9892889261245728,0.9414296746253967,0.8530493974685669,0.9193156361579895,0.987362265586853,0.8450946807861328,0.7393015623092651,0.7657807469367981,0.9788049459457397,0.8893407583236694,0.7437542676925659,0.8506790995597839,0.9750399589538574,0.7317436933517456,0.5864222645759583,0.6204575896263123
A3H1O5,F,6,0.9946817755699158,0.9730303883552551,0.9198377728462219,0.9687220454216003,0.996448278427124,0.958358645439148,0.920490562915802,0.9569945335388184,0.9894197583198547,0.9474772810935974,0.8515737056732178,0.9393414258956909,0.9929216504096985,0.9200466871261597,0.8526934385299683,0.9175355434417725
A3H5R1,C,4,0.9865065217018127,0.9176360964775085,0.7863090634346008,0.8936572670936584,0.9861558079719543,0.7351077198982239,0.8165163993835449,0.6472148299217224,0.9733723998069763,0.8478074073791504,0.6478660106658936,0.8077580332756042,0.972689688205719,0.5811623334884644,0.689926266670227,0.47843137383461
A3P9V7,D,5,0.9863203167915344,0.8908964991569519,0.7501099109649658,0.8149752616882324,0.9848200082778931,0.8721118569374084,0.8067291975021362,0.6480467319488525,0.9730098247528076,0.8032582402229309,0.6001407504081726,0.6877284646034241,0.9700939655303955,0.7732254862785339,0.6760655045509338,0.479341059923172
A4A8V9,B,3,0.9851136207580566,0.9416981339454651,0.8397076725959778,0.8417204022407532,0.9813611507415771,0.6883551478385925,0.8151172995567322,0.5476829409599304,0.9706639051437378,0.8898199200630188,0.7237035632133484,0.7266988754272461,0.9634043574333191,0.5248029828071594,0.6879307627677917,0.3771097958087921
A4B5U4,F,6,0.9910631775856018,0.9775632619857788,0.9003394246101379,0.886930525302887,0.9919582605361938,0.9766524434089661,0.9065042734146118,0.8660441040992737,0.9822846055030823,0.9561112523078918,0.8187429904937744,0.7968330383300781,0.9840448498725891,0.9543702602386475,0.8289965987205505,0.7637370228767395
A4B9O6,D,5,0.9711517691612244,0.8727367520332336,0.7469308972358704,0.8175992369651794,0.9807392954826355,0.8620229363441467,0.8016132712364197,0.6484304666519165,0.9439213275909424,0.7742084264755249,0.5960811972618103,0.6914739012718201,0.9622065424919128,0.7575047016143799,0.6689103245735168,0.47976112365722656
A4J4S4,F,6,0.9946509003639221,0.9738544821739197,0.9136710166931152,0.9706966876983643,0.9969519972801208,0.9580487608909607,0.932318925857544,0.9568502902984619,0.9893587231636047,0.9490412473678589,0.8410629034042358,0.9430618286132812,0.9939224720001221,0.9194756746292114,0.8732185363769531,0.9172703623771667
A4K8R4,D,5,0.9715767502784729,0.9139208197593689,0.7767196297645569,0.8764266967773438,0.9693396091461182,0.8470039367675781,0.7458503246307373,0.8172861337661743,0.9447246193885803,0.841486394405365,0.634948194026947,0.7800351977348328,0.9405033588409424,0.7346112728118896,0.5947059988975525,0.6910261511802673
A4R4T0,D,5,0.9765216708183289,0.9044657945632935,0.7638084292411804,0.896837055683136,0.9819629788398743,0.8042114973068237,0.7762933373451233,0.8579927682876587,0.9541205167770386,0.8255934119224548,0.6178721785545349,0.8129688501358032,0.964565098285675,0.6725365519523621,0.6343786120414734,0.7513024210929871
A4U9V5,F,6,0.9955112338066101,0.9763592481613159,0.9095979928970337,0.9693010449409485,0.9972292184829712,0.9679656624794006,0.9352696537971497,0.9624960422515869,0.9910626411437988,0.953810453414917,0.8341858983039856,0.940430760383606,0.9944737553596497,0.9379199743270874,0.8784098625183105,0.9277034401893616
