External code,Vendor,Centre,Dice_BG_ED,Dice_LV_ED,Dice_MYO_ED,Dice_RV_ED,Dice_BG_ES,Dice_LV_ES,Dice_MYO_ES,Dice_RV_ES,IoU_BG_ED,IoU_LV_ED,IoU_MYO_ED,IoU_RV_ED,IoU_BG_ES,IoU_LV_ES,IoU_MYO_ES,IoU_RV_ES
A9J5Q7,B,3,0.9835044741630554,0.9386252760887146,0.7051494717597961,0.9257642030715942,0.983828604221344,0.8254199028015137,0.6567046642303467,0.7756524085998535,0.9675442576408386,0.8843486309051514,0.544579803943634,0.8617886304855347,0.9681719541549683,0.7027361392974854,0.4888758659362793,0.6335230469703674
A9J8W7,B,2,0.9680845737457275,0.9649531245231628,0.8409695029258728,0.7886638045310974,0.9835520386695862,0.7282761335372925,0.7549231648445129,0.8617537021636963,0.9381433725357056,0.932279646396637,0.725580096244812,0.6510692834854126,0.9676364064216614,0.5726684331893921,0.6063265204429626,0.7570889592170715
A9L7Y7,C,4,0.9473046064376831,0.731654167175293,0.44078293442726135,0.7988579273223877,0.9608686566352844,0.6319580674171448,0.4330081343650818,0.6492967009544373,0.8998848795890808,0.5768570303916931,0.28269505500793457,0.6650819778442383,0.9246845245361328,0.46194350719451904,0.2763307988643646,0.48071008920669556
B0H7V0,A,1,0.9815821051597595,0.9595021605491638,0.8550745248794556,0.8467223048210144,0.9913260340690613,0.9330034255981445,0.8321890830993652,0.9192183613777161,0.9638304114341736,0.922156810760498,0.7468385696411133,0.7341877222061157,0.9828011989593506,0.8744202852249146,0.7126060724258423,0.8505125045776367
B0I2Z0,F,6,0.9878653883934021,0.9079099893569946,0.8296926617622375,0.9351043105125427,0.9942830204963684,0.9272021651268005,0.8750937581062317,0.9143058657646179,0.9760217070579529,0.8313508629798889,0.708952784538269,0.8781181573867798,0.9886310696601868,0.864284098148346,0.7779259085655212,0.842139482498169
B0L3Y2,C,4,0.9871571063995361,0.870690643787384,0.7189469337463379,0.9344912767410278,0.9913750290870667,0.8274304270744324,0.7833190560340881,0.8612318634986877,0.974639892578125,0.7709939479827881,0.5612155795097351,0.8770376443862915,0.9828975796699524,0.7056556940078735,0.643816351890564,0.7562838196754456
B0N3W8,B,2,0.9756781458854675,0.9086827635765076,0.7898162007331848,0.8819100856781006,0.9666076302528381,0.7026757001876831,0.6017960906028748,0.7269955277442932,0.9525113105773926,0.8326477408409119,0.6526415348052979,0.7887649536132812,0.9353733062744141,0.5416346192359924,0.43040651082992554,0.5710864067077637
B1G9J3,B,2,0.9809930324554443,0.9569811820983887,0.8503113985061646,0.8898394107818604,0.9740711450576782,0.7859563827514648,0.737302839756012,0.7220517992973328,0.9626951217651367,0.9175109267234802,0.7396014332771301,0.8015412092208862,0.9494529366493225,0.6473872661590576,0.5839110612869263,0.5650086402893066
B1K7U1,C,4,,,,,,,,,,,,,,,,
B2C2Z7,F,6,0.9911133646965027,0.9609240889549255,0.826947808265686,0.94122713804245,0.9935460090637207,0.9457796216011047,0.8390172719955444,0.9048669934272766,0.9823832511901855,0.9247872233390808,0.7049539089202881,0.8889792561531067,0.9871748089790344,0.8971365690231323,0.722678542137146,0.8262622356414795
B2D9M2,F,6,0.9823042750358582,0.9369814991950989,0.8286318778991699,0.902055025100708,0.9867270588874817,0.8884175419807434,0.8201517462730408,0.8669142723083496,0.9652239680290222,0.8814347982406616,0.707405149936676,0.821584939956665,0.9738017916679382,0.7992367744445801,0.6951332092285156,0.7650915384292603
B2D9O2,B,2,0.982541024684906,0.9300990700721741,0.7365694046020508,0.871757447719574,0.9569698572158813,0.5267290472984314,0.6082369089126587,0.6852328777313232,0.9656811356544495,0.8693320155143738,0.5829916000366211,0.7726684212684631,0.9174901247024536,0.35752353072166443,0.4370262026786804,0.5211819410324097
B2F4K5,B,2,0.9784284234046936,0.9285576343536377,0.7756264209747314,0.8988977670669556,0.9819153547286987,0.7038282155990601,0.7310768365859985,0.7942517995834351,0.9577678442001343,0.8666426539421082,0.6334883570671082,0.8163617849349976,0.9644732475280762,0.5430053472518921,0.5761395692825317,0.6587211489677429
B2G5R2,A,1,0.9701792001724243,0.9512882232666016,0.8191706538200378,0.8465604782104492,0.9717616438865662,0.8126777410507202,0.7963525652885437,0.7961292862892151,0.9420854449272156,0.9071016907691956,0.6937248706817627,0.7339443564414978,0.9450742602348328,0.6844626069068909,0.6616161465644836,0.6613079905509949
B2L0L2,C,4,0.9731200337409973,0.9271013140678406,0.7352579236030579,0.8152297735214233,0.9827130436897278,0.790665864944458,0.7307206988334656,0.8234871029853821,0.9476472735404968,0.8641088604927063,0.5813500881195068,0.6880910396575928,0.9660136103630066,0.6538026332855225,0.5756973028182983,0.6999388933181763
B3D0N1,B,3,0.9840797781944275,0.9298498034477234,0.7576982975006104,0.9480904936790466,0.9903139472007751,0.8781381845474243,0.7376160025596619,0.9183146357536316,0.9686585664749146,0.868896484375,0.6099148988723755,0.9013041853904724,0.98081374168396,0.7827507257461548,0.5843039751052856,0.8489664196968079
B3E2W8,D,5,0.9495234489440918,0.8473526239395142,0.6955730319023132,0.8339560031890869,0.9729911684989929,0.6895893216133118,0.7833964824676514,0.5822489261627197,0.9038978815078735,0.7351360321044922,0.5332403182983398,0.7152011394500732,0.9474028944969177,0.5262390375137329,0.6439209580421448,0.41068488359451294
B3F0V9,F,6,0.9890334606170654,0.9513099789619446,0.8152598738670349,0.9302628636360168,0.9882641434669495,0.9363293051719666,0.7837512493133545,0.8491959571838379,0.9783048033714294,0.9071412086486816,0.6881338953971863,0.8696181774139404,0.9768005609512329,0.8802812099456787,0.644400417804718,0.7379152774810791
B3O1S0,F,6,0.987591028213501,0.9503609538078308,0.8391750454902649,0.9432159662246704,0.9910342693328857,0.9107826948165894,0.8392567038536072,0.9122464656829834,0.9754862785339355,0.9054169058799744,0.7229126691818237,0.8925342559814453,0.9822278618812561,0.8361809253692627,0.7230339050292969,0.8386518359184265
B3P3R1,F,6,0.9847036600112915,0.9619275331497192,0.892646074295044,0.9316759705543518,0.9884650111198425,0.8659752607345581,0.8460738658905029,0.8697932958602905,0.9698681831359863,0.9266477823257446,0.806107223033905,0.8720911741256714,0.9771931171417236,0.7636299729347229,0.7332131862640381,0.7695878148078918
B3S2Z4,B,2,0.9834388494491577,0.905363142490387,0.6061586141586304,0.910314679145813,0.9900109171867371,0.8367078304290771,0.682029664516449,0.7984916567802429,0.967417299747467,0.8270899057388306,0.4348835051059723,0.8353922367095947,0.9802194237709045,0.7192585468292236,0.5174848437309265,0.664574384689331
B4E1K1,B,3,0.9832081198692322,0.9406242966651917,0.8034727573394775,0.9290983080863953,0.9835662841796875,0.8347468972206116,0.8030514121055603,0.8381249904632568,0.9669708609580994,0.8879043459892273,0.6715039610862732,0.8675850033760071,0.9676640033721924,0.7163653373718262,0.6709155440330505,0.7213554978370667
B4I8Z7,C,4,,,,,,,,,,,,,,,,
B4O3V3,F,6,0.981381356716156,0.9363812804222107,0.8392674326896667,0.9136323928833008,0.9851936101913452,0.8477200865745544,0.803447425365448,0.8205780386924744,0.963443398475647,0.8803731203079224,0.7230497598648071,0.8409974575042725,0.970819354057312,0.7356894016265869,0.6714684963226318,0.6957458853721619
B4S1Y2,B,2,0.9835542440414429,0.9528640508651733,0.7716313600540161,0.9277099967002869,0.9858358502388,0.875260055065155,0.7887015342712402,0.907813310623169,0.9676406979560852,0.9099717140197754,0.6281757354736328,0.8651670217514038,0.9720674157142639,0.7781887650489807,0.6511207222938538,0.8311887383460999
B5F8L9,F,6,0.9904983639717102,0.9493093490600586,0.8493903279304504,0.9379388689994812,0.9905050992965698,0.9211887121200562,0.8454100489616394,0.8782047629356384,0.9811756014823914,0.9035098552703857,0.7382089495658875,0.8831307888031006,0.9811887741088867,0.8538923859596252,0.7322167158126831,0.7828565239906311
B5L5Y4,B,3,0.9727152585983276,0.9205134510993958,0.7038881778717041,0.8463954925537109,0.9842686057090759,0.8746337294578552,0.7032811641693115,0.7888367176055908,0.9468798637390137,0.8527326583862305,0.543076753616333,0.7336964011192322,0.9690244793891907,0.7771992087364197,0.5423544049263,0.6513050198554993
B5T6V0,B,3,0.9833474159240723,0.8902024626731873,0.7726661562919617,0.9133235812187195,0.9807071089744568,0.5983532667160034,0.6526322960853577,0.7686489224433899,0.9672403335571289,0.8021305799484253,0.6295484304428101,0.8404742479324341,0.9621444940567017,0.42689305543899536,0.48437580466270447,0.6242321133613586
